StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Backlogs,NoOfAttempts,CollegeName,University
6045,7.5,2,1,1,90,4.1,Yes,Yes,71,67,NotPlaced,0,1.0,Loyola college,JNTUK
6046,7.5,1,3,2,89,4.8,Yes,Yes,61,70,NotPlaced,0,3.0,Loyola college,JNTUK
6047,8.2,1,3,1,77,4.2,Yes,Yes,70,84,Placed,0,3.0,LBRCE,JNTUA
6048,7.6,0,1,1,79,4.2,Yes,Yes,55,79,NotPlaced,0,1.0,Loyola college,JNTUK
6049,6.7,0,1,0,65,4.3,No,Yes,55,58,NotPlaced,0,1.0,Loyola college,JNTUK
6050,7.8,0,1,0,74,4.0,No,No,55,63,NotPlaced,0,1.0,Loyola college,JNTUK
6051,6.6,1,1,0,63,3.7,No,No,59,70,NotPlaced,0,1.0,Loyola college,JNTUK
6052,8.1,2,3,2,88,4.4,No,No,73,82,Placed,0,3.0,LBRCE,JNTUA
6053,7.4,0,1,0,79,3.3,No,Yes,58,61,NotPlaced,0,1.0,Loyola college,JNTUK
6054,7.5,1,1,0,76,4.2,No,No,63,73,NotPlaced,0,1.0,Loyola college,JNTUK
6055,8.7,1,2,0,69,4.6,Yes,Yes,65,81,Placed,0,2.0,LBRCE,JNTUA
6056,7.6,1,3,1,79,3.9,Yes,Yes,70,85,Placed,0,3.0,LBRCE,JNTUA
6057,6.5,0,2,0,74,4.1,No,Yes,55,82,NotPlaced,0,2.0,Loyola college,JNTUK
6058,7.5,1,3,0,71,4.2,No,Yes,65,67,NotPlaced,0,3.0,Loyola college,JNTUK
6059,7.9,1,2,1,61,4.2,Yes,Yes,80,71,NotPlaced,0,2.0,Loyola college,JNTUK
6060,8.9,1,3,1,84,4.8,Yes,Yes,82,81,NotPlaced,0,3.0,Loyola college,JNTUK
6061,7.5,1,1,0,84,4.3,No,Yes,55,59,NotPlaced,0,1.0,Loyola college,JNTUK
6062,8.1,2,3,2,89,4.8,Yes,Yes,89,71,NotPlaced,0,3.0,Loyola college,JNTUK
6063,7.5,1,3,1,73,4.0,No,Yes,55,68,NotPlaced,0,3.0,Loyola college,JNTUK
6064,6.7,1,1,0,77,3.8,No,No,55,57,NotPlaced,0,1.0,Loyola college,JNTUK
6065,8.3,1,2,1,79,4.2,No,No,55,72,NotPlaced,0,2.0,Loyola college,JNTUK
6066,7.5,1,1,0,78,3.6,No,No,57,68,NotPlaced,0,1.0,Loyola college,JNTUK
6067,8.3,0,3,1,88,4.2,Yes,Yes,69,86,Placed,0,3.0,LBRCE,JNTUA
6068,8.4,1,3,2,85,4.6,Yes,Yes,75,67,Placed,0,3.0,LBRCE,JNTUA
6069,8.1,2,1,3,78,4.2,Yes,Yes,62,67,Placed,0,1.0,LBRCE,JNTUA
6070,6.9,1,1,0,79,4.7,Yes,No,71,71,NotPlaced,0,1.0,Loyola college,JNTUK
6071,7.3,1,2,0,80,4.2,No,No,57,69,NotPlaced,0,2.0,Loyola college,JNTUK
6072,7.5,0,2,0,68,4.1,Yes,Yes,69,58,NotPlaced,0,2.0,Loyola college,JNTUK
6073,6.7,1,1,0,79,4.0,No,No,57,57,NotPlaced,0,1.0,Loyola college,JNTUK
6074,6.8,0,3,1,74,4.5,Yes,Yes,83,69,Placed,0,3.0,LBRCE,JNTUA
6075,7.5,1,2,0,63,3.4,No,Yes,55,68,NotPlaced,0,2.0,Loyola college,JNTUK
6076,7.8,2,2,2,65,4.3,Yes,Yes,57,72,NotPlaced,0,2.0,Loyola college,JNTUK
6077,7.6,1,1,0,72,3.4,No,No,77,67,NotPlaced,0,1.0,Loyola college,JNTUK
6078,7.7,1,2,1,75,4.6,Yes,Yes,68,70,NotPlaced,0,2.0,Loyola college,JNTUK
6079,7.7,1,1,1,70,4.6,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
6080,8.1,1,3,2,80,4.7,No,Yes,67,67,Placed,0,3.0,LBRCE,JNTUA
6081,8.9,2,3,2,90,4.8,Yes,Yes,83,82,Placed,0,3.0,LBRCE,JNTUA
6082,8.4,1,3,2,78,4.1,Yes,Yes,75,83,Placed,0,3.0,LBRCE,JNTUA
6083,8.0,2,3,2,86,4.7,Yes,Yes,85,85,Placed,0,3.0,LBRCE,JNTUA
6084,7.4,1,1,1,65,4.5,No,No,55,73,NotPlaced,0,1.0,Loyola college,JNTUK
6085,7.4,1,2,0,76,4.0,No,Yes,78,74,NotPlaced,0,2.0,Loyola college,JNTUK
6086,8.4,0,3,2,77,4.6,Yes,No,63,79,Placed,0,3.0,LBRCE,JNTUA
6087,8.1,2,3,2,90,4.8,Yes,Yes,89,85,Placed,0,3.0,LBRCE,JNTUA
6088,7.7,1,1,0,64,4.1,No,No,55,59,NotPlaced,0,1.0,Loyola college,JNTUK
6089,7.6,1,2,0,72,3.7,No,No,55,64,NotPlaced,0,2.0,Loyola college,JNTUK
6090,8.3,2,3,2,79,4.4,Yes,Yes,83,85,Placed,0,3.0,LBRCE,JNTUA
6091,7.6,1,1,0,71,4.0,No,No,56,58,NotPlaced,0,1.0,Loyola college,JNTUK
6092,7.5,2,2,2,85,4.6,Yes,Yes,77,88,Placed,0,2.0,LBRCE,JNTUA
6093,8.0,1,3,0,90,4.8,Yes,Yes,76,83,Placed,0,3.0,LBRCE,JNTUA
6094,8.1,1,2,2,77,3.3,Yes,Yes,73,71,NotPlaced,0,2.0,Loyola college,JNTUK
6095,8.5,1,3,2,89,4.0,Yes,Yes,68,74,NotPlaced,0,3.0,Loyola college,JNTUK
6096,8.2,2,2,0,86,4.5,Yes,Yes,55,83,Placed,0,2.0,LBRCE,JNTUA
6097,8.3,1,3,2,90,4.8,Yes,Yes,79,80,Placed,0,3.0,LBRCE,JNTUA
6098,7.0,1,1,1,69,4.6,No,Yes,55,70,NotPlaced,0,1.0,Loyola college,JNTUK
6099,7.5,1,1,0,72,4.3,No,No,59,65,NotPlaced,0,1.0,Loyola college,JNTUK
6100,7.6,1,2,2,77,4.0,Yes,Yes,55,64,NotPlaced,0,2.0,Loyola college,JNTUK
6101,8.4,2,3,2,90,4.6,Yes,Yes,80,88,Placed,0,3.0,LBRCE,JNTUA
6102,8.0,1,1,2,82,4.6,Yes,Yes,63,88,NotPlaced,0,1.0,Loyola college,JNTUK
6103,7.4,0,3,2,75,4.8,Yes,Yes,76,72,NotPlaced,0,3.0,Loyola college,JNTUK
6104,7.6,2,3,2,90,4.4,Yes,Yes,77,83,Placed,0,3.0,LBRCE,JNTUA
6105,6.7,1,1,1,71,4.0,No,Yes,59,66,NotPlaced,0,1.0,Loyola college,JNTUK
6106,8.1,2,3,1,79,3.9,Yes,Yes,82,80,Placed,0,3.0,LBRCE,JNTUA
6107,8.6,2,3,2,90,4.6,Yes,Yes,88,86,Placed,0,3.0,LBRCE,JNTUA
6108,7.8,0,3,1,87,4.4,Yes,Yes,71,70,NotPlaced,0,3.0,Loyola college,JNTUK
6109,7.8,1,1,1,75,3.8,No,No,59,63,NotPlaced,0,1.0,Loyola college,JNTUK
6110,8.0,1,3,2,87,4.8,Yes,Yes,70,85,NotPlaced,0,3.0,Loyola college,JNTUK
6111,7.6,1,1,0,69,3.4,Yes,Yes,73,59,NotPlaced,0,1.0,Loyola college,JNTUK
6112,7.5,2,3,0,87,4.6,Yes,No,80,81,Placed,0,3.0,LBRCE,JNTUA
6113,8.2,1,3,0,78,4.2,Yes,Yes,60,66,Placed,0,3.0,LBRCE,JNTUA
6114,8.3,1,3,2,89,4.8,Yes,Yes,79,81,Placed,0,3.0,LBRCE,JNTUA
6115,7.4,1,1,0,81,3.9,No,Yes,62,69,NotPlaced,0,1.0,Loyola college,JNTUK
6116,7.5,0,3,2,86,4.4,No,Yes,83,85,NotPlaced,0,3.0,Loyola college,JNTUK
6117,7.6,1,2,1,64,3.7,No,Yes,63,76,Placed,0,2.0,LBRCE,JNTUA
6118,7.9,1,3,1,67,4.4,Yes,No,71,77,NotPlaced,0,3.0,Loyola college,JNTUK
6119,7.5,1,3,0,71,4.7,No,No,73,66,NotPlaced,0,3.0,Loyola college,JNTUK
6120,7.8,1,3,0,90,3.7,Yes,Yes,71,85,NotPlaced,0,3.0,Loyola college,JNTUK
6121,8.1,2,3,2,87,4.8,No,Yes,76,82,NotPlaced,0,3.0,Loyola college,JNTUK
6122,8.1,2,1,0,76,4.3,No,No,67,71,NotPlaced,0,1.0,Loyola college,JNTUK
6123,7.4,1,1,1,78,4.8,Yes,Yes,72,61,NotPlaced,0,1.0,Loyola college,JNTUK
6124,7.5,0,1,1,64,3.7,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
6125,8.2,2,3,2,90,4.8,Yes,Yes,86,83,Placed,0,3.0,LBRCE,JNTUA
6126,7.5,0,1,0,83,3.8,Yes,Yes,61,67,NotPlaced,0,1.0,Loyola college,JNTUK
6127,6.5,0,1,1,72,4.5,No,No,55,67,NotPlaced,0,1.0,Loyola college,JNTUK
6128,7.5,1,3,2,86,4.8,Yes,Yes,71,88,Placed,0,3.0,LBRCE,JNTUA
6129,7.6,1,1,0,71,4.0,Yes,Yes,69,88,NotPlaced,0,1.0,Loyola college,JNTUK
6130,8.1,1,3,2,90,4.8,Yes,Yes,80,88,Placed,0,3.0,LBRCE,JNTUA
6131,7.5,0,3,1,77,4.8,Yes,Yes,75,83,NotPlaced,0,3.0,Loyola college,JNTUK
6132,8.7,1,3,1,90,4.0,Yes,Yes,81,80,Placed,0,3.0,LBRCE,JNTUA
6133,6.5,0,1,0,74,4.1,Yes,No,66,61,NotPlaced,0,1.0,Loyola college,JNTUK
6134,8.4,2,3,2,90,4.8,Yes,Yes,73,85,Placed,0,3.0,LBRCE,JNTUA
6135,8.0,1,3,3,90,4.8,Yes,Yes,67,84,Placed,0,3.0,LBRCE,JNTUA
6136,6.5,1,1,1,69,4.2,Yes,No,70,69,Placed,0,1.0,LBRCE,JNTUA
6137,7.5,1,2,1,68,4.0,No,No,64,68,NotPlaced,0,2.0,Loyola college,JNTUK
6138,7.5,1,1,2,78,4.3,Yes,No,58,70,Placed,0,1.0,LBRCE,JNTUA
6139,7.3,1,1,1,60,4.6,No,Yes,55,61,NotPlaced,0,1.0,Loyola college,JNTUK
6140,8.1,2,3,2,90,4.8,Yes,Yes,74,88,Placed,0,3.0,LBRCE,JNTUA
6141,6.9,0,2,0,69,3.4,No,No,66,72,NotPlaced,0,2.0,Loyola college,JNTUK
6142,7.0,1,1,1,74,4.4,Yes,Yes,78,71,Placed,0,1.0,LBRCE,JNTUA
6143,7.9,1,3,3,86,4.5,Yes,Yes,69,67,Placed,0,3.0,LBRCE,JNTUA
6144,8.3,1,3,2,88,4.7,Yes,Yes,85,80,Placed,0,3.0,LBRCE,JNTUA
6145,7.7,1,1,0,90,4.6,No,No,73,88,Placed,0,1.0,LBRCE,JNTUA
6146,7.1,0,3,2,90,4.8,Yes,Yes,74,87,Placed,0,3.0,LBRCE,JNTUA
6147,8.4,2,3,0,90,4.8,Yes,Yes,58,88,Placed,0,3.0,LBRCE,JNTUA
6148,8.7,2,3,2,90,4.8,Yes,Yes,78,84,Placed,0,3.0,LBRCE,JNTUA
6149,7.7,2,3,2,90,4.8,Yes,Yes,82,81,Placed,0,3.0,LBRCE,JNTUA
6150,8.6,1,1,1,83,4.8,Yes,Yes,75,80,NotPlaced,0,1.0,Loyola college,JNTUK
6151,8.2,0,3,2,84,4.8,Yes,Yes,56,74,Placed,0,3.0,LBRCE,JNTUA
6152,8.6,1,1,0,81,4.3,Yes,Yes,55,63,NotPlaced,0,1.0,Loyola college,JNTUK
6153,7.6,1,2,2,79,4.1,No,No,62,67,NotPlaced,0,2.0,Loyola college,JNTUK
6154,7.9,1,3,0,83,4.3,No,Yes,55,74,NotPlaced,0,3.0,Loyola college,JNTUK
6155,6.5,0,1,1,80,3.4,Yes,Yes,60,66,NotPlaced,0,1.0,Loyola college,JNTUK
6156,8.3,1,3,2,89,4.7,Yes,Yes,69,85,Placed,0,3.0,LBRCE,JNTUA
6157,7.8,1,2,0,86,4.6,No,Yes,56,66,NotPlaced,0,2.0,Loyola college,JNTUK
6158,6.9,1,2,1,88,4.6,Yes,Yes,77,86,NotPlaced,0,2.0,Loyola college,JNTUK
6159,6.9,0,3,1,87,4.6,Yes,Yes,66,75,NotPlaced,0,3.0,Loyola college,JNTUK
6160,8.2,1,3,2,90,4.7,Yes,Yes,65,84,Placed,0,3.0,LBRCE,JNTUA
6161,7.7,1,2,1,79,4.6,Yes,Yes,68,70,NotPlaced,0,2.0,Loyola college,JNTUK
6162,8.3,2,1,2,83,4.8,Yes,Yes,78,83,Placed,0,1.0,LBRCE,JNTUA
6163,8.5,2,3,2,90,4.8,Yes,Yes,82,83,Placed,0,3.0,LBRCE,JNTUA
6164,8.4,1,1,0,75,4.8,No,No,64,63,NotPlaced,0,1.0,Loyola college,JNTUK
6165,7.5,1,2,0,74,4.2,No,No,55,63,NotPlaced,0,2.0,Loyola college,JNTUK
6166,8.6,1,2,0,75,3.9,Yes,Yes,76,61,Placed,0,2.0,LBRCE,JNTUA
6167,8.4,2,3,2,90,4.6,Yes,Yes,83,84,Placed,0,3.0,LBRCE,JNTUA
6168,6.5,0,3,0,81,3.8,No,Yes,59,69,NotPlaced,0,3.0,Loyola college,JNTUK
6169,6.9,1,1,1,70,4.5,No,No,65,72,NotPlaced,0,1.0,Loyola college,JNTUK
6170,7.7,1,3,2,76,4.8,No,Yes,68,87,Placed,0,3.0,LBRCE,JNTUA
6171,8.3,2,1,1,77,4.1,Yes,Yes,72,68,NotPlaced,0,1.0,Loyola college,JNTUK
6172,8.4,1,3,2,90,4.5,Yes,Yes,77,87,Placed,0,3.0,LBRCE,JNTUA
6173,7.6,1,1,0,79,3.7,No,Yes,55,65,Placed,0,1.0,LBRCE,JNTUA
6174,8.6,0,3,2,90,4.8,Yes,No,81,85,Placed,0,3.0,LBRCE,JNTUA
6175,8.2,0,3,0,87,4.8,Yes,Yes,77,83,Placed,0,3.0,LBRCE,JNTUA
6176,6.5,1,1,2,85,4.5,Yes,Yes,73,67,Placed,0,1.0,LBRCE,JNTUA
6177,7.7,2,2,2,90,4.8,Yes,Yes,90,84,Placed,0,2.0,LBRCE,JNTUA
6178,7.6,1,1,2,85,4.3,No,Yes,60,87,Placed,0,1.0,LBRCE,JNTUA
6179,7.7,1,3,2,90,4.5,No,Yes,72,88,Placed,0,3.0,LBRCE,JNTUA
6180,7.6,2,1,1,66,3.7,No,No,64,71,NotPlaced,0,1.0,Loyola college,JNTUK
6181,8.7,1,2,1,76,4.2,Yes,Yes,75,86,Placed,0,2.0,LBRCE,JNTUA
6182,6.5,0,2,2,66,4.0,Yes,Yes,61,65,NotPlaced,0,2.0,Loyola college,JNTUK
6183,7.6,1,1,0,67,3.6,No,Yes,56,68,NotPlaced,0,1.0,Loyola college,JNTUK
6184,7.9,1,3,1,82,4.5,Yes,Yes,77,81,Placed,0,3.0,LBRCE,JNTUA
6185,7.6,1,2,1,79,4.3,No,Yes,75,72,NotPlaced,0,2.0,Loyola college,JNTUK
6186,7.6,1,3,0,70,3.9,Yes,Yes,85,67,NotPlaced,0,3.0,Loyola college,JNTUK
6187,8.3,1,2,1,72,4.7,No,Yes,55,71,NotPlaced,0,2.0,Loyola college,JNTUK
6188,8.8,1,3,2,90,4.8,Yes,Yes,81,84,Placed,0,3.0,LBRCE,JNTUA
6189,7.6,1,1,1,76,4.0,No,Yes,83,68,NotPlaced,0,1.0,Loyola college,JNTUK
6190,7.8,1,1,1,83,4.2,Yes,Yes,64,66,NotPlaced,0,1.0,Loyola college,JNTUK
6191,7.5,1,2,0,80,4.3,No,No,76,71,NotPlaced,0,2.0,Loyola college,JNTUK
6192,6.8,0,3,0,70,3.9,Yes,Yes,61,67,NotPlaced,0,3.0,Loyola college,JNTUK
6193,8.4,1,3,0,85,4.6,Yes,Yes,82,80,Placed,0,3.0,LBRCE,JNTUA
6194,8.6,1,3,2,90,4.7,Yes,Yes,84,84,Placed,0,3.0,LBRCE,JNTUA
6195,8.1,2,3,2,90,4.5,Yes,Yes,80,85,Placed,0,3.0,LBRCE,JNTUA
6196,7.7,1,2,1,68,4.5,No,Yes,56,63,NotPlaced,0,2.0,Loyola college,JNTUK
6197,6.5,0,1,0,76,4.0,No,No,58,67,NotPlaced,0,1.0,Loyola college,JNTUK
6198,7.7,1,1,0,72,4.1,No,No,62,65,Placed,0,1.0,LBRCE,JNTUA
6199,7.1,2,1,1,81,4.6,Yes,Yes,77,83,NotPlaced,0,1.0,Loyola college,JNTUK
6200,7.7,2,3,2,76,4.8,Yes,Yes,70,85,Placed,0,3.0,LBRCE,JNTUA
6201,6.5,2,1,0,76,3.7,Yes,Yes,61,73,NotPlaced,0,1.0,Loyola college,JNTUK
6202,6.7,0,1,1,64,4.4,No,Yes,57,70,NotPlaced,0,1.0,Loyola college,JNTUK
6203,8.3,0,3,1,87,3.8,Yes,Yes,55,66,Placed,0,3.0,LBRCE,JNTUA
6204,8.6,0,3,0,82,4.6,Yes,Yes,75,88,Placed,0,3.0,LBRCE,JNTUA
6205,8.4,1,3,1,75,4.8,Yes,Yes,79,68,NotPlaced,0,3.0,Loyola college,JNTUK
6206,8.3,1,1,2,82,4.3,Yes,No,55,83,NotPlaced,0,1.0,Loyola college,JNTUK
6207,8.4,0,3,2,86,4.8,Yes,Yes,75,86,Placed,0,3.0,LBRCE,JNTUA
6208,8.5,2,1,2,85,4.7,No,Yes,75,84,Placed,0,1.0,LBRCE,JNTUA
6209,6.8,0,1,0,70,3.9,No,Yes,78,68,NotPlaced,0,1.0,Loyola college,JNTUK
6210,7.7,2,2,1,81,4.8,Yes,No,81,86,Placed,0,2.0,LBRCE,JNTUA
6211,7.4,1,3,0,82,4.1,Yes,Yes,77,87,Placed,0,3.0,LBRCE,JNTUA
6212,8.7,2,3,2,90,4.8,Yes,Yes,88,84,Placed,0,3.0,LBRCE,JNTUA
6213,7.7,1,3,0,89,4.6,Yes,Yes,80,83,Placed,0,3.0,LBRCE,JNTUA
6214,7.4,1,1,1,76,4.0,Yes,Yes,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
6215,8.6,1,2,2,73,4.8,Yes,No,76,82,Placed,0,2.0,LBRCE,JNTUA
6216,8.0,1,2,1,73,3.8,No,Yes,60,66,NotPlaced,0,2.0,Loyola college,JNTUK
6217,7.4,0,1,0,65,4.2,No,No,64,67,NotPlaced,0,1.0,Loyola college,JNTUK
6218,8.1,1,1,0,86,3.8,No,No,78,68,NotPlaced,0,1.0,Loyola college,JNTUK
6219,6.8,1,1,0,74,4.0,No,No,66,69,NotPlaced,0,1.0,Loyola college,JNTUK
6220,7.8,0,3,0,70,4.6,Yes,Yes,70,66,Placed,0,3.0,LBRCE,JNTUA
6221,7.6,1,1,1,71,4.5,Yes,No,61,72,Placed,0,1.0,LBRCE,JNTUA
6222,7.8,1,3,1,79,4.2,No,No,81,70,NotPlaced,0,3.0,Loyola college,JNTUK
6223,8.4,2,3,2,89,4.5,Yes,Yes,82,83,Placed,0,3.0,LBRCE,JNTUA
6224,6.8,1,2,0,74,4.3,No,Yes,55,67,NotPlaced,0,2.0,Loyola college,JNTUK
6225,7.5,1,1,2,68,3.9,Yes,Yes,80,78,NotPlaced,0,1.0,Loyola college,JNTUK
6226,7.4,1,2,1,75,4.6,No,Yes,55,66,NotPlaced,0,2.0,Loyola college,JNTUK
6227,6.6,1,1,2,72,4.8,No,No,65,66,NotPlaced,0,1.0,Loyola college,JNTUK
6228,7.5,1,2,1,65,4.1,No,No,58,64,NotPlaced,0,2.0,Loyola college,JNTUK
6229,7.7,2,3,0,73,4.6,Yes,No,79,57,NotPlaced,0,3.0,Loyola college,JNTUK
6230,7.0,1,3,0,74,4.6,Yes,Yes,77,67,NotPlaced,0,3.0,Loyola college,JNTUK
6231,7.6,1,1,1,65,3.5,No,No,55,58,NotPlaced,0,1.0,Loyola college,JNTUK
6232,7.7,1,1,2,80,4.5,Yes,Yes,81,83,NotPlaced,0,1.0,Loyola college,JNTUK
6233,8.6,1,2,2,90,4.8,Yes,Yes,80,87,Placed,0,2.0,LBRCE,JNTUA
6234,6.5,1,1,1,68,3.9,No,Yes,55,73,NotPlaced,0,1.0,Loyola college,JNTUK
6235,7.3,2,3,2,90,4.3,Yes,Yes,74,72,NotPlaced,0,3.0,Loyola college,JNTUK
6236,7.8,1,2,0,81,4.1,No,Yes,55,79,Placed,0,2.0,LBRCE,JNTUA
6237,7.8,1,3,0,82,3.9,No,No,55,83,NotPlaced,0,3.0,Loyola college,JNTUK
6238,7.4,1,2,0,78,4.1,No,Yes,71,66,NotPlaced,0,2.0,Loyola college,JNTUK
6239,8.5,2,3,2,83,4.8,Yes,Yes,76,83,Placed,0,3.0,LBRCE,JNTUA
6240,8.1,1,3,2,82,4.8,Yes,Yes,80,68,Placed,0,3.0,LBRCE,JNTUA
6241,8.6,2,2,2,81,4.6,Yes,Yes,83,84,Placed,0,2.0,LBRCE,JNTUA
6242,8.2,1,1,1,73,3.9,Yes,No,59,71,NotPlaced,0,1.0,Loyola college,JNTUK
6243,7.4,1,1,1,84,4.1,No,Yes,55,70,NotPlaced,0,1.0,Loyola college,JNTUK
6244,7.4,1,2,1,83,3.9,No,Yes,58,64,NotPlaced,0,2.0,Loyola college,JNTUK
6245,8.1,2,3,2,83,4.6,Yes,Yes,83,85,Placed,0,3.0,LBRCE,JNTUA
6246,8.4,2,3,0,90,4.2,Yes,Yes,82,85,Placed,0,3.0,LBRCE,JNTUA
6247,8.2,1,3,1,88,4.5,Yes,Yes,80,86,Placed,0,3.0,LBRCE,JNTUA
6248,8.2,0,2,2,78,4.1,Yes,No,55,63,NotPlaced,0,2.0,Loyola college,JNTUK
6249,8.1,2,3,2,89,4.5,Yes,Yes,87,88,Placed,0,3.0,LBRCE,JNTUA
6250,7.5,1,1,0,68,4.1,No,No,55,60,NotPlaced,0,1.0,Loyola college,JNTUK
6251,7.5,0,1,1,71,4.5,No,Yes,55,67,NotPlaced,0,1.0,Loyola college,JNTUK
6252,8.2,0,3,2,87,4.8,Yes,No,75,88,Placed,0,3.0,LBRCE,JNTUA
6253,7.6,0,1,0,80,3.9,No,No,60,71,NotPlaced,0,1.0,Loyola college,JNTUK
6254,7.5,1,2,0,81,3.6,Yes,Yes,71,87,Placed,0,2.0,LBRCE,JNTUA
6255,6.6,0,1,1,60,3.9,No,No,64,63,NotPlaced,0,1.0,Loyola college,JNTUK
6256,6.6,1,1,0,61,3.0,No,No,67,70,NotPlaced,0,1.0,Loyola college,JNTUK
6257,8.4,1,3,2,83,4.8,Yes,Yes,71,81,NotPlaced,0,3.0,Loyola college,JNTUK
6258,8.7,2,3,0,80,4.7,Yes,Yes,80,74,Placed,0,3.0,LBRCE,JNTUA
6259,7.5,0,1,0,72,4.0,No,Yes,55,87,NotPlaced,0,1.0,Loyola college,JNTUK
6260,7.4,1,2,2,69,3.8,No,Yes,57,67,NotPlaced,0,2.0,Loyola college,JNTUK
6261,7.0,0,1,0,62,4.7,No,Yes,57,72,NotPlaced,0,1.0,Loyola college,JNTUK
6262,8.0,1,2,2,87,4.6,Yes,Yes,70,69,Placed,0,2.0,LBRCE,JNTUA
6263,8.2,0,1,2,79,4.4,No,Yes,80,73,Placed,0,1.0,LBRCE,JNTUA
6264,7.8,2,1,1,71,4.3,Yes,Yes,69,68,Placed,0,1.0,LBRCE,JNTUA
6265,7.5,1,1,1,70,4.1,Yes,Yes,56,63,NotPlaced,0,1.0,Loyola college,JNTUK
6266,8.7,0,3,0,72,4.7,No,No,55,66,NotPlaced,0,3.0,Loyola college,JNTUK
6267,7.6,1,1,0,73,3.1,No,Yes,55,61,NotPlaced,0,1.0,Loyola college,JNTUK
6268,7.6,1,1,1,85,4.3,No,Yes,77,70,NotPlaced,0,1.0,Loyola college,JNTUK
6269,6.5,2,2,1,61,3.5,No,No,59,67,NotPlaced,0,2.0,Loyola college,JNTUK
6270,6.5,0,2,0,69,4.5,No,No,64,69,NotPlaced,0,2.0,Loyola college,JNTUK
6271,7.4,1,1,0,65,3.7,No,Yes,81,82,NotPlaced,0,1.0,Loyola college,JNTUK
6272,7.5,1,1,0,67,4.2,No,No,55,71,NotPlaced,0,1.0,Loyola college,JNTUK
6273,8.5,2,3,2,90,4.8,Yes,Yes,77,88,Placed,0,3.0,LBRCE,JNTUA
6274,8.0,2,3,2,90,4.2,Yes,Yes,73,87,Placed,0,3.0,LBRCE,JNTUA
6275,8.2,2,3,2,90,4.8,Yes,Yes,77,88,Placed,0,3.0,LBRCE,JNTUA
6276,7.7,1,2,0,82,4.1,No,Yes,57,68,NotPlaced,0,2.0,Loyola college,JNTUK
6277,8.5,2,3,2,90,4.8,Yes,No,75,85,Placed,0,3.0,LBRCE,JNTUA
6278,8.0,0,3,1,83,3.7,No,Yes,59,81,NotPlaced,0,3.0,Loyola college,JNTUK
6279,7.2,0,2,1,77,4.0,No,Yes,55,64,NotPlaced,0,2.0,Loyola college,JNTUK
6280,7.6,1,3,0,90,4.8,Yes,Yes,84,86,Placed,0,3.0,LBRCE,JNTUA
6281,7.7,1,2,0,75,4.5,No,Yes,67,67,NotPlaced,0,2.0,Loyola college,JNTUK
6282,7.5,2,1,0,72,3.6,No,Yes,61,60,NotPlaced,0,1.0,Loyola college,JNTUK
6283,7.6,1,1,0,78,4.8,Yes,Yes,67,73,NotPlaced,0,1.0,Loyola college,JNTUK
6284,7.4,0,1,2,79,3.5,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
6285,6.5,1,1,0,78,3.6,No,Yes,78,72,NotPlaced,0,1.0,Loyola college,JNTUK
6286,6.5,1,1,1,70,3.3,No,Yes,55,60,NotPlaced,0,1.0,Loyola college,JNTUK
6287,7.0,1,1,1,70,4.0,No,No,60,58,NotPlaced,0,1.0,Loyola college,JNTUK
6288,8.1,1,1,0,76,3.4,No,Yes,70,62,Placed,0,1.0,LBRCE,JNTUA
6289,8.1,2,3,2,84,4.1,Yes,Yes,87,85,Placed,0,3.0,LBRCE,JNTUA
6290,7.8,1,2,1,76,4.4,No,Yes,58,66,Placed,0,2.0,LBRCE,JNTUA
6291,7.3,1,1,3,83,4.5,Yes,Yes,64,76,Placed,0,1.0,LBRCE,JNTUA
6292,6.5,1,1,0,86,3.9,No,Yes,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
6293,6.5,1,1,1,73,3.9,No,No,58,60,NotPlaced,0,1.0,Loyola college,JNTUK
6294,7.8,1,3,2,83,4.8,Yes,Yes,88,83,Placed,0,3.0,LBRCE,JNTUA
6295,7.5,1,3,1,78,4.3,No,Yes,55,64,NotPlaced,0,3.0,Loyola college,JNTUK
6296,6.5,1,1,0,69,3.9,No,No,60,72,NotPlaced,0,1.0,Loyola college,JNTUK
6297,7.6,1,2,1,90,3.8,Yes,Yes,72,65,NotPlaced,0,2.0,Loyola college,JNTUK
6298,8.2,1,2,1,77,4.5,Yes,Yes,71,80,NotPlaced,0,2.0,Loyola college,JNTUK
6299,8.4,2,1,1,87,4.2,Yes,Yes,76,78,NotPlaced,0,1.0,Loyola college,JNTUK
6300,8.1,2,2,0,72,4.2,No,Yes,55,68,Placed,0,2.0,LBRCE,JNTUA
6301,8.0,1,1,0,75,3.6,Yes,Yes,78,83,Placed,0,1.0,LBRCE,JNTUA
6302,7.5,2,3,2,85,4.3,Yes,No,78,81,NotPlaced,0,3.0,Loyola college,JNTUK
6303,8.4,0,3,2,80,4.8,Yes,Yes,86,85,Placed,0,3.0,LBRCE,JNTUA
6304,8.4,2,3,2,90,4.8,Yes,Yes,73,84,Placed,0,3.0,LBRCE,JNTUA
